concept_id_1,concept_id_2,relationship_id,valid_start_date,valid_end_date,invalid_reason
0,2000000624,Maps from,2025-04-16,2099-12-31,
2000000625,0,Maps to,2025-04-16,2099-12-31,
0,2000000625,Maps from,2025-04-16,2099-12-31,
2000000615,40789181,Maps to,2025-04-16,2099-12-31,
40789181,2000000615,Maps from,2025-04-16,2099-12-31,
2000000159,0,Maps to,2025-04-16,2099-12-31,
0,2000000159,Maps from,2025-04-16,2099-12-31,
2000000616,40775775,Maps to,2025-04-16,2099-12-31,
40775775,2000000616,Maps from,2025-04-16,2099-12-31,
2000000160,0,Maps to,2025-04-16,2099-12-31,
0,2000000160,Maps from,2025-04-16,2099-12-31,
2000000617,37064734,Maps to,2025-04-16,2099-12-31,
37064734,2000000617,Maps from,2025-04-16,2099-12-31,
2000000626,0,Maps to,2025-04-16,2099-12-31,
0,2000000626,Maps from,2025-04-16,2099-12-31,
2000000627,0,Maps to,2025-04-16,2099-12-31,
0,2000000627,Maps from,2025-04-16,2099-12-31,
2000000618,40786394,Maps to,2025-04-16,2099-12-31,
40786394,2000000618,Maps from,2025-04-16,2099-12-31,
2000000628,0,Maps to,2025-04-16,2099-12-31,
0,2000000628,Maps from,2025-04-16,2099-12-31,
2000000619,40786397,Maps to,2025-04-16,2099-12-31,
40786397,2000000619,Maps from,2025-04-16,2099-12-31,
2000000620,40783120,Maps to,2025-04-16,2099-12-31,
40783120,2000000620,Maps from,2025-04-16,2099-12-31,
2000000621,37057415,Maps to,2025-04-16,2099-12-31,
37057415,2000000621,Maps from,2025-04-16,2099-12-31,
2000000622,1017318,Maps to,2025-04-16,2099-12-31,
1017318,2000000622,Maps from,2025-04-16,2099-12-31,
2000000623,40786436,Maps to,2025-04-16,2099-12-31,
40786436,2000000623,Maps from,2025-04-16,2099-12-31,
2000000629,40789698,Maps to,2025-04-16,2099-12-31,
40789698,2000000629,Maps from,2025-04-16,2099-12-31,
2000000630,40773034,Maps to,2025-04-16,2099-12-31,
40773034,2000000630,Maps from,2025-04-16,2099-12-31,
2000000631,40779837,Maps to,2025-04-16,2099-12-31,
40779837,2000000631,Maps from,2025-04-16,2099-12-31,
2000000640,0,Maps to,2025-04-16,2099-12-31,
0,2000000640,Maps from,2025-04-16,2099-12-31,
2000000161,0,Maps to,2025-04-16,2099-12-31,
0,2000000161,Maps from,2025-04-16,2099-12-31,
2000000641,0,Maps to,2025-04-16,2099-12-31,
0,2000000641,Maps from,2025-04-16,2099-12-31,
2000000632,36661950,Maps to,2025-04-16,2099-12-31,
36661950,2000000632,Maps from,2025-04-16,2099-12-31,
2000000642,0,Maps to,2025-04-16,2099-12-31,
0,2000000642,Maps from,2025-04-16,2099-12-31,
2000000633,40776457,Maps to,2025-04-16,2099-12-31,
40776457,2000000633,Maps from,2025-04-16,2099-12-31,
2000000643,0,Maps to,2025-04-16,2099-12-31,
0,2000000643,Maps from,2025-04-16,2099-12-31,
2000000644,40786397,Maps to,2025-04-16,2099-12-31,
40786397,2000000644,Maps from,2025-04-16,2099-12-31,
2000000395,40781629,Maps to,2025-04-16,2099-12-31,
40781629,2000000395,Maps from,2025-04-16,2099-12-31,
2000000645,0,Maps to,2025-04-16,2099-12-31,
0,2000000645,Maps from,2025-04-16,2099-12-31,
2000000646,0,Maps to,2025-04-16,2099-12-31,
0,2000000646,Maps from,2025-04-16,2099-12-31,
2000000647,0,Maps to,2025-04-16,2099-12-31,
0,2000000647,Maps from,2025-04-16,2099-12-31,
2000000634,40779190,Maps to,2025-04-16,2099-12-31,
40779190,2000000634,Maps from,2025-04-16,2099-12-31,
2000000635,40792960,Maps to,2025-04-16,2099-12-31,
40792960,2000000635,Maps from,2025-04-16,2099-12-31,
2000000648,0,Maps to,2025-04-16,2099-12-31,
0,2000000648,Maps from,2025-04-16,2099-12-31,
2000000636,40789526,Maps to,2025-04-16,2099-12-31,
40789526,2000000636,Maps from,2025-04-16,2099-12-31,
2000000649,0,Maps to,2025-04-16,2099-12-31,
0,2000000649,Maps from,2025-04-16,2099-12-31,
2000000657,0,Maps to,2025-04-16,2099-12-31,
0,2000000657,Maps from,2025-04-16,2099-12-31,
2000000658,0,Maps to,2025-04-16,2099-12-31,
0,2000000658,Maps from,2025-04-16,2099-12-31,
2000000638,40773136,Maps to,2025-04-16,2099-12-31,
40773136,2000000638,Maps from,2025-04-16,2099-12-31,
2000000659,0,Maps to,2025-04-16,2099-12-31,
0,2000000659,Maps from,2025-04-16,2099-12-31,
2000000660,0,Maps to,2025-04-16,2099-12-31,
0,2000000660,Maps from,2025-04-16,2099-12-31,
2000000661,0,Maps to,2025-04-16,2099-12-31,
0,2000000661,Maps from,2025-04-16,2099-12-31,
2000000662,0,Maps to,2025-04-16,2099-12-31,
0,2000000662,Maps from,2025-04-16,2099-12-31,
2000000031,0,Maps to,2025-04-16,2099-12-31,
0,2000000031,Maps from,2025-04-16,2099-12-31,
2000000029,40785788,Maps to,2025-04-16,2099-12-31,
40785788,2000000029,Maps from,2025-04-16,2099-12-31,
2000000034,40772748,Maps to,2025-04-16,2099-12-31,
40772748,2000000034,Maps from,2025-04-16,2099-12-31,
2000000035,0,Maps to,2025-04-16,2099-12-31,
0,2000000035,Maps from,2025-04-16,2099-12-31,
2000000036,40789182,Maps to,2025-04-16,2099-12-31,
40789182,2000000036,Maps from,2025-04-16,2099-12-31,
2000000049,40785793,Maps to,2025-04-16,2099-12-31,
40785793,2000000049,Maps from,2025-04-16,2099-12-31,
2000000095,40785796,Maps to,2025-04-16,2099-12-31,
40785796,2000000095,Maps from,2025-04-16,2099-12-31,
2000000062,40795733,Maps to,2025-04-16,2099-12-31,
40795733,2000000062,Maps from,2025-04-16,2099-12-31,
2000000663,0,Maps to,2025-04-16,2099-12-31,
0,2000000663,Maps from,2025-04-16,2099-12-31,
2000000664,0,Maps to,2025-04-16,2099-12-31,
0,2000000664,Maps from,2025-04-16,2099-12-31,
2000000655,40772603,Maps to,2025-04-16,2099-12-31,
40772603,2000000655,Maps from,2025-04-16,2099-12-31,
2000000656,36661507,Maps to,2025-04-16,2099-12-31,
36661507,2000000656,Maps from,2025-04-16,2099-12-31,
2000000162,0,Maps to,2025-04-16,2099-12-31,
0,2000000162,Maps from,2025-04-16,2099-12-31,
2000000672,0,Maps to,2025-04-16,2099-12-31,
0,2000000672,Maps from,2025-04-16,2099-12-31,
2000000673,0,Maps to,2025-04-16,2099-12-31,
0,2000000673,Maps from,2025-04-16,2099-12-31,
2000000674,0,Maps to,2025-04-16,2099-12-31,
0,2000000674,Maps from,2025-04-16,2099-12-31,
2000000675,0,Maps to,2025-04-16,2099-12-31,
0,2000000675,Maps from,2025-04-16,2099-12-31,
2000000665,40776008,Maps to,2025-04-16,2099-12-31,
40776008,2000000665,Maps from,2025-04-16,2099-12-31,
2000000666,40779191,Maps to,2025-04-16,2099-12-31,
40779191,2000000666,Maps from,2025-04-16,2099-12-31,
2000000667,40779185,Maps to,2025-04-16,2099-12-31,
40779185,2000000667,Maps from,2025-04-16,2099-12-31,
2000000668,40782555,Maps to,2025-04-16,2099-12-31,
40782555,2000000668,Maps from,2025-04-16,2099-12-31,
2000000669,37052214,Maps to,2025-04-16,2099-12-31,
37052214,2000000669,Maps from,2025-04-16,2099-12-31,
2000000676,0,Maps to,2025-04-16,2099-12-31,
0,2000000676,Maps from,2025-04-16,2099-12-31,
2000000670,40779503,Maps to,2025-04-16,2099-12-31,
40779503,2000000670,Maps from,2025-04-16,2099-12-31,
2000000163,0,Maps to,2025-04-16,2099-12-31,
0,2000000163,Maps from,2025-04-16,2099-12-31,
2000000671,40776003,Maps to,2025-04-16,2099-12-31,
40776003,2000000671,Maps from,2025-04-16,2099-12-31,
2000000677,0,Maps to,2025-04-16,2099-12-31,
0,2000000677,Maps from,2025-04-16,2099-12-31,
2000000164,0,Maps to,2025-04-16,2099-12-31,
0,2000000164,Maps from,2025-04-16,2099-12-31,
2000000678,0,Maps to,2025-04-16,2099-12-31,
0,2000000678,Maps from,2025-04-16,2099-12-31,
2000000584,40779503,Maps to,2025-04-16,2099-12-31,
40779503,2000000584,Maps from,2025-04-16,2099-12-31,
2000000165,0,Maps to,2025-04-16,2099-12-31,
0,2000000165,Maps from,2025-04-16,2099-12-31,
2000000007,40789120,Maps to,2025-04-16,2099-12-31,
40789120,2000000007,Maps from,2025-04-16,2099-12-31,
2000000003,40782521,Maps to,2025-04-16,2099-12-31,
40782521,2000000003,Maps from,2025-04-16,2099-12-31,
2000000024,40795725,Maps to,2025-04-16,2099-12-31,
40795725,2000000024,Maps from,2025-04-16,2099-12-31,
2000000044,40772531,Maps to,2025-04-16,2099-12-31,
40772531,2000000044,Maps from,2025-04-16,2099-12-31,
2000000012,40779159,Maps to,2025-04-16,2099-12-31,
40779159,2000000012,Maps from,2025-04-16,2099-12-31,
2000000687,0,Maps to,2025-04-16,2099-12-31,
0,2000000687,Maps from,2025-04-16,2099-12-31,
2000000688,0,Maps to,2025-04-16,2099-12-31,
0,2000000688,Maps from,2025-04-16,2099-12-31,
2000000679,40779194,Maps to,2025-04-16,2099-12-31,
40779194,2000000679,Maps from,2025-04-16,2099-12-31,
2000000680,40779194,Maps to,2025-04-16,2099-12-31,
40779194,2000000680,Maps from,2025-04-16,2099-12-31,
2000000689,0,Maps to,2025-04-16,2099-12-31,
0,2000000689,Maps from,2025-04-16,2099-12-31,
2000000690,0,Maps to,2025-04-16,2099-12-31,
0,2000000690,Maps from,2025-04-16,2099-12-31,
2000000681,37053968,Maps to,2025-04-16,2099-12-31,
37053968,2000000681,Maps from,2025-04-16,2099-12-31,
2000000682,37053968,Maps to,2025-04-16,2099-12-31,
37053968,2000000682,Maps from,2025-04-16,2099-12-31,
2000000691,0,Maps to,2025-04-16,2099-12-31,
0,2000000691,Maps from,2025-04-16,2099-12-31,
2000000166,0,Maps to,2025-04-16,2099-12-31,
0,2000000166,Maps from,2025-04-16,2099-12-31,
2000000683,40792998,Maps to,2025-04-16,2099-12-31,
40792998,2000000683,Maps from,2025-04-16,2099-12-31,
2000000692,0,Maps to,2025-04-16,2099-12-31,
0,2000000692,Maps from,2025-04-16,2099-12-31,
2000000167,0,Maps to,2025-04-16,2099-12-31,
0,2000000167,Maps from,2025-04-16,2099-12-31,
2000000684,40789359,Maps to,2025-04-16,2099-12-31,
40789359,2000000684,Maps from,2025-04-16,2099-12-31,
2000000685,40789359,Maps to,2025-04-16,2099-12-31,
40789359,2000000685,Maps from,2025-04-16,2099-12-31,
2000000686,40783083,Maps to,2025-04-16,2099-12-31,
40783083,2000000686,Maps from,2025-04-16,2099-12-31,
2000000693,0,Maps to,2025-04-16,2099-12-31,
0,2000000693,Maps from,2025-04-16,2099-12-31,
2000000694,37034855,Maps to,2025-04-16,2099-12-31,
37034855,2000000694,Maps from,2025-04-16,2099-12-31,
2000000695,40789734,Maps to,2025-04-16,2099-12-31,
40789734,2000000695,Maps from,2025-04-16,2099-12-31,
2000000711,0,Maps to,2025-04-16,2099-12-31,
0,2000000711,Maps from,2025-04-16,2099-12-31,
2000000712,0,Maps to,2025-04-16,2099-12-31,
0,2000000712,Maps from,2025-04-16,2099-12-31,
2000000696,40786436,Maps to,2025-04-16,2099-12-31,
40786436,2000000696,Maps from,2025-04-16,2099-12-31,
2000000697,40773069,Maps to,2025-04-16,2099-12-31,
40773069,2000000697,Maps from,2025-04-16,2099-12-31,
2000000698,37065188,Maps to,2025-04-16,2099-12-31,
37065188,2000000698,Maps from,2025-04-16,2099-12-31,
2000000699,40779837,Maps to,2025-04-16,2099-12-31,
40779837,2000000699,Maps from,2025-04-16,2099-12-31,
2000000700,37057415,Maps to,2025-04-16,2099-12-31,
37057415,2000000700,Maps from,2025-04-16,2099-12-31,
2000000701,36307283,Maps to,2025-04-16,2099-12-31,
36307283,2000000701,Maps from,2025-04-16,2099-12-31,
2000000702,40789698,Maps to,2025-04-16,2099-12-31,
40789698,2000000702,Maps from,2025-04-16,2099-12-31,
2000000703,40779123,Maps to,2025-04-16,2099-12-31,
40779123,2000000703,Maps from,2025-04-16,2099-12-31,
2000000704,40773034,Maps to,2025-04-16,2099-12-31,
40773034,2000000704,Maps from,2025-04-16,2099-12-31,
2000000713,37039113,Maps to,2025-04-16,2099-12-31,
37039113,2000000713,Maps from,2025-04-16,2099-12-31,
2000000705,40783120,Maps to,2025-04-16,2099-12-31,
40783120,2000000705,Maps from,2025-04-16,2099-12-31,
2000000706,40786361,Maps to,2025-04-16,2099-12-31,
40786361,2000000706,Maps from,2025-04-16,2099-12-31,
2000000707,37065146,Maps to,2025-04-16,2099-12-31,
37065146,2000000707,Maps from,2025-04-16,2099-12-31,
2000000708,40783093,Maps to,2025-04-16,2099-12-31,
40783093,2000000708,Maps from,2025-04-16,2099-12-31,
2000000709,40779784,Maps to,2025-04-16,2099-12-31,
40779784,2000000709,Maps from,2025-04-16,2099-12-31,
2000000710,1017318,Maps to,2025-04-16,2099-12-31,
1017318,2000000710,Maps from,2025-04-16,2099-12-31,
2000000714,40779816,Maps to,2025-04-16,2099-12-31,
40779816,2000000714,Maps from,2025-04-16,2099-12-31,
2000000721,0,Maps to,2025-04-16,2099-12-31,
0,2000000721,Maps from,2025-04-16,2099-12-31,
2000000722,0,Maps to,2025-04-16,2099-12-31,
0,2000000722,Maps from,2025-04-16,2099-12-31,
2000000715,40772621,Maps to,2025-04-16,2099-12-31,
40772621,2000000715,Maps from,2025-04-16,2099-12-31,
2000000476,40779258,Maps to,2025-04-16,2099-12-31,
40779258,2000000476,Maps from,2025-04-16,2099-12-31,
2000000716,40779784,Maps to,2025-04-16,2099-12-31,
40779784,2000000716,Maps from,2025-04-16,2099-12-31,
2000000723,0,Maps to,2025-04-16,2099-12-31,
0,2000000723,Maps from,2025-04-16,2099-12-31,
2000000717,37047565,Maps to,2025-04-16,2099-12-31,
37047565,2000000717,Maps from,2025-04-16,2099-12-31,
2000000724,0,Maps to,2025-04-16,2099-12-31,
0,2000000724,Maps from,2025-04-16,2099-12-31,
2000000725,0,Maps to,2025-04-16,2099-12-31,
0,2000000725,Maps from,2025-04-16,2099-12-31,
2000000475,1992114,Maps to,2025-04-16,2099-12-31,
1992114,2000000475,Maps from,2025-04-16,2099-12-31,
2000000168,0,Maps to,2025-04-16,2099-12-31,
0,2000000168,Maps from,2025-04-16,2099-12-31,
2000000726,1619931,Maps to,2025-04-16,2099-12-31,
1619931,2000000726,Maps from,2025-04-16,2099-12-31,
2000000718,40792997,Maps to,2025-04-16,2099-12-31,
40792997,2000000718,Maps from,2025-04-16,2099-12-31,
2000000719,1017246,Maps to,2025-04-16,2099-12-31,
1017246,2000000719,Maps from,2025-04-16,2099-12-31,
2000000720,40792455,Maps to,2025-04-16,2099-12-31,
40792455,2000000720,Maps from,2025-04-16,2099-12-31,
2000000728,0,Maps to,2025-04-16,2099-12-31,
0,2000000728,Maps from,2025-04-16,2099-12-31,
2000000727,0,Maps to,2025-04-16,2099-12-31,
0,2000000727,Maps from,2025-04-16,2099-12-31,
2000000729,0,Maps to,2025-04-16,2099-12-31,
0,2000000729,Maps from,2025-04-16,2099-12-31,
2000000730,0,Maps to,2025-04-16,2099-12-31,
0,2000000730,Maps from,2025-04-16,2099-12-31,
2000000738,0,Maps to,2025-04-16,2099-12-31,
0,2000000738,Maps from,2025-04-16,2099-12-31,
2000000731,40786492,Maps to,2025-04-16,2099-12-31,
40786492,2000000731,Maps from,2025-04-16,2099-12-31,
2000000739,0,Maps to,2025-04-16,2099-12-31,
0,2000000739,Maps from,2025-04-16,2099-12-31,
2000000741,0,Maps to,2025-04-16,2099-12-31,
0,2000000741,Maps from,2025-04-16,2099-12-31,
2000000740,0,Maps to,2025-04-16,2099-12-31,
0,2000000740,Maps from,2025-04-16,2099-12-31,
2000000733,40776013,Maps to,2025-04-16,2099-12-31,
40776013,2000000733,Maps from,2025-04-16,2099-12-31,
2000000169,0,Maps to,2025-04-16,2099-12-31,
0,2000000169,Maps from,2025-04-16,2099-12-31,
2000000734,40775879,Maps to,2025-04-16,2099-12-31,
40775879,2000000734,Maps from,2025-04-16,2099-12-31,
2000000735,40792386,Maps to,2025-04-16,2099-12-31,
40792386,2000000735,Maps from,2025-04-16,2099-12-31,
2000000736,40792466,Maps to,2025-04-16,2099-12-31,
40792466,2000000736,Maps from,2025-04-16,2099-12-31,
2000000742,0,Maps to,2025-04-16,2099-12-31,
0,2000000742,Maps from,2025-04-16,2099-12-31,
2000000743,0,Maps to,2025-04-16,2099-12-31,
0,2000000743,Maps from,2025-04-16,2099-12-31,
2000000744,0,Maps to,2025-04-16,2099-12-31,
0,2000000744,Maps from,2025-04-16,2099-12-31,
2000000170,0,Maps to,2025-04-16,2099-12-31,
0,2000000170,Maps from,2025-04-16,2099-12-31,
2000000418,40789150,Maps to,2025-04-16,2099-12-31,
40789150,2000000418,Maps from,2025-04-16,2099-12-31,
2000000745,0,Maps to,2025-04-16,2099-12-31,
0,2000000745,Maps from,2025-04-16,2099-12-31,
2000000737,40782788,Maps to,2025-04-16,2099-12-31,
40782788,2000000737,Maps from,2025-04-16,2099-12-31,
2000000746,0,Maps to,2025-04-16,2099-12-31,
0,2000000746,Maps from,2025-04-16,2099-12-31,
2000000748,0,Maps to,2025-04-16,2099-12-31,
0,2000000748,Maps from,2025-04-16,2099-12-31,
2000000747,0,Maps to,2025-04-16,2099-12-31,
0,2000000747,Maps from,2025-04-16,2099-12-31,
2000000759,0,Maps to,2025-04-16,2099-12-31,
0,2000000759,Maps from,2025-04-16,2099-12-31,
2000000749,40775895,Maps to,2025-04-16,2099-12-31,
40775895,2000000749,Maps from,2025-04-16,2099-12-31,
2000000750,0,Maps to,2025-04-16,2099-12-31,
0,2000000750,Maps from,2025-04-16,2099-12-31,
2000000171,0,Maps to,2025-04-16,2099-12-31,
0,2000000171,Maps from,2025-04-16,2099-12-31,
2000000760,0,Maps to,2025-04-16,2099-12-31,
0,2000000760,Maps from,2025-04-16,2099-12-31,
2000000172,0,Maps to,2025-04-16,2099-12-31,
0,2000000172,Maps from,2025-04-16,2099-12-31,
2000000761,0,Maps to,2025-04-16,2099-12-31,
0,2000000761,Maps from,2025-04-16,2099-12-31,
2000000751,40795711,Maps to,2025-04-16,2099-12-31,
40795711,2000000751,Maps from,2025-04-16,2099-12-31,
2000000762,0,Maps to,2025-04-16,2099-12-31,
0,2000000762,Maps from,2025-04-16,2099-12-31,
2000000752,40795711,Maps to,2025-04-16,2099-12-31,
40795711,2000000752,Maps from,2025-04-16,2099-12-31,
2000000753,40795711,Maps to,2025-04-16,2099-12-31,
40795711,2000000753,Maps from,2025-04-16,2099-12-31,
2000000763,0,Maps to,2025-04-16,2099-12-31,
0,2000000763,Maps from,2025-04-16,2099-12-31,
2000000754,40786495,Maps to,2025-04-16,2099-12-31,
40786495,2000000754,Maps from,2025-04-16,2099-12-31,
2000000075,3968605,Maps to,2025-04-16,2099-12-31,
3968605,2000000075,Maps from,2025-04-16,2099-12-31,
2000000173,0,Maps to,2025-04-16,2099-12-31,
0,2000000173,Maps from,2025-04-16,2099-12-31,
2000000756,40776003,Maps to,2025-04-16,2099-12-31,
40776003,2000000756,Maps from,2025-04-16,2099-12-31,
2000000755,40776003,Maps to,2025-04-16,2099-12-31,
40776003,2000000755,Maps from,2025-04-16,2099-12-31,
2000000758,40773131,Maps to,2025-04-16,2099-12-31,
40773131,2000000758,Maps from,2025-04-16,2099-12-31,
2000000757,40779730,Maps to,2025-04-16,2099-12-31,
40779730,2000000757,Maps from,2025-04-16,2099-12-31,
2000000174,0,Maps to,2025-04-16,2099-12-31,
0,2000000174,Maps from,2025-04-16,2099-12-31,
2000000398,1027727,Maps to,2025-04-16,2099-12-31,
1027727,2000000398,Maps from,2025-04-16,2099-12-31,
2000000764,40796120,Maps to,2025-04-16,2099-12-31,
40796120,2000000764,Maps from,2025-04-16,2099-12-31,
2000000076,3968605,Maps to,2025-04-16,2099-12-31,
3968605,2000000076,Maps from,2025-04-16,2099-12-31,
2000000765,40772799,Maps to,2025-04-16,2099-12-31,
40772799,2000000765,Maps from,2025-04-16,2099-12-31,
2000000766,40792973,Maps to,2025-04-16,2099-12-31,
40792973,2000000766,Maps from,2025-04-16,2099-12-31,
2000000788,0,Maps to,2025-04-16,2099-12-31,
0,2000000788,Maps from,2025-04-16,2099-12-31,
2000000767,40783154,Maps to,2025-04-16,2099-12-31,
40783154,2000000767,Maps from,2025-04-16,2099-12-31,
2000000768,40789151,Maps to,2025-04-16,2099-12-31,
40789151,2000000768,Maps from,2025-04-16,2099-12-31,
2000000789,0,Maps to,2025-04-16,2099-12-31,
0,2000000789,Maps from,2025-04-16,2099-12-31,
2000000769,40776478,Maps to,2025-04-16,2099-12-31,
40776478,2000000769,Maps from,2025-04-16,2099-12-31,
2000000783,40785817,Maps to,2025-04-16,2099-12-31,
40785817,2000000783,Maps from,2025-04-16,2099-12-31,
2000000056,40792413,Maps to,2025-04-16,2099-12-31,
40792413,2000000056,Maps from,2025-04-16,2099-12-31,
2000000784,1176934,Maps to,2025-04-16,2099-12-31,
1176934,2000000784,Maps from,2025-04-16,2099-12-31,
2000000790,0,Maps to,2025-04-16,2099-12-31,
0,2000000790,Maps from,2025-04-16,2099-12-31,
2000000785,40779772,Maps to,2025-04-16,2099-12-31,
40779772,2000000785,Maps from,2025-04-16,2099-12-31,
2000000786,40795795,Maps to,2025-04-16,2099-12-31,
40795795,2000000786,Maps from,2025-04-16,2099-12-31,
2000000135,40792440,Maps to,2025-04-16,2099-12-31,
40792440,2000000135,Maps from,2025-04-16,2099-12-31,
2000000791,0,Maps to,2025-04-16,2099-12-31,
0,2000000791,Maps from,2025-04-16,2099-12-31,
2000000792,0,Maps to,2025-04-16,2099-12-31,
0,2000000792,Maps from,2025-04-16,2099-12-31,
2000000787,40795792,Maps to,2025-04-16,2099-12-31,
40795792,2000000787,Maps from,2025-04-16,2099-12-31,
2000000793,40792425,Maps to,2025-04-16,2099-12-31,
40792425,2000000793,Maps from,2025-04-16,2099-12-31,
2000000794,40789180,Maps to,2025-04-16,2099-12-31,
40789180,2000000794,Maps from,2025-04-16,2099-12-31,
2000000107,40775880,Maps to,2025-04-16,2099-12-31,
40775880,2000000107,Maps from,2025-04-16,2099-12-31,
2000000795,40786174,Maps to,2025-04-16,2099-12-31,
40786174,2000000795,Maps from,2025-04-16,2099-12-31,
2000000796,40775815,Maps to,2025-04-16,2099-12-31,
40775815,2000000796,Maps from,2025-04-16,2099-12-31,
2000000797,40785884,Maps to,2025-04-16,2099-12-31,
40785884,2000000797,Maps from,2025-04-16,2099-12-31,
2000000804,0,Maps to,2025-04-16,2099-12-31,
0,2000000804,Maps from,2025-04-16,2099-12-31,
2000000799,40773045,Maps to,2025-04-16,2099-12-31,
40773045,2000000799,Maps from,2025-04-16,2099-12-31,
2000000798,40786358,Maps to,2025-04-16,2099-12-31,
40786358,2000000798,Maps from,2025-04-16,2099-12-31,
2000000770,40789748,Maps to,2025-04-16,2099-12-31,
40789748,2000000770,Maps from,2025-04-16,2099-12-31,
2000000800,40776486,Maps to,2025-04-16,2099-12-31,
40776486,2000000800,Maps from,2025-04-16,2099-12-31,
2000000805,0,Maps to,2025-04-16,2099-12-31,
0,2000000805,Maps from,2025-04-16,2099-12-31,
2000000801,40789193,Maps to,2025-04-16,2099-12-31,
40789193,2000000801,Maps from,2025-04-16,2099-12-31,
2000000806,0,Maps to,2025-04-16,2099-12-31,
0,2000000806,Maps from,2025-04-16,2099-12-31,
2000000802,40785812,Maps to,2025-04-16,2099-12-31,
40785812,2000000802,Maps from,2025-04-16,2099-12-31,
2000000807,0,Maps to,2025-04-16,2099-12-31,
0,2000000807,Maps from,2025-04-16,2099-12-31,
2000000021,40795725,Maps to,2025-04-16,2099-12-31,
40795725,2000000021,Maps from,2025-04-16,2099-12-31,
2000000808,0,Maps to,2025-04-16,2099-12-31,
0,2000000808,Maps from,2025-04-16,2099-12-31,
