concept_id,concept_name,concept_code,vocabulary_id
1005756,PhenX - assessment of functional gastrointestinal disorders - child protocol 190103,LP112507-1,LOINC
1005758,PhenX - assessment of gallbladder disease and related conditions protocol 190201,LP112509-7,LOINC
1005760,PhenX - celiac sprue assay protocol 190301,LP112511-3,LOINC
1005764,PhenX - computed tomography (CT) of the abdominal organs protocol 190501,LP112515-4,LOINC
1005766,PhenX - emotional distress protocol 190601,LP112517-0,LOINC
1005768,PhenX - health impact of inflammatory bowel disease protocol 190701,LP112519-6,LOINC
1005770,PhenX - liver function assay protocol 190801,LP112521-2,LOINC
1005772,"PhenX - pain, abdominal - type and intensity protocol 190901",LP112523-8,LOINC
1005774,PhenX - personal history of gastrointestinal conditions protocol 191001,LP112525-3,LOINC
1005776,PhenX - gastroesophageal reflux disease (GERD) symptoms protocol 191101,LP112527-9,LOINC
1005778,"PhenX - physical, social, and mental health functioning - SF-36v2 protocol 191201",LP112529-5,LOINC
1005780,PhenX - audiogram hearing test protocol 200101,LP112531-1,LOINC
1005782,PhenX - ear infections - otitis media protocol 200201,LP112533-7,LOINC
1005784,PhenX - early childhood speech and language assessment protocol - ages - stages questionnaire 200301,LP112535-2,LOINC
1005785,PhenX - early childhood speech and language assessment protocol - speech and language assessment scale 200302,LP112536-0,LOINC
1005787,PhenX - family history of speech and language impairment protocol 200401,LP112538-6,LOINC
1005789,PhenX - grammatical impairments - clinical evaluation of language fundamentals protocol 200501,LP112540-2,LOINC
1005790,PhenX - grammatical impairments - test of early grammatical impairment protocol 200502,LP112541-0,LOINC
1005791,PhenX - grammatical impairments - grammaticality judgment task protocol 200503,LP112542-8,LOINC
1005793,PhenX - non-word repetition protocol 200601,LP112544-4,LOINC
1005795,PhenX - phonemic inventory protocol 200701,LP112546-9,LOINC
1005797,PhenX - reading comprehension protocol 200801,LP112548-5,LOINC
1005799,PhenX - stuttering protocol 200901,LP112550-1,LOINC
1005801,PhenX - tinnitus protocol 201001,LP112552-7,LOINC
1005807,PhenX - voice impairments protocol 201301,LP112558-4,LOINC
1005808,PhenX - word decoding protocol 201401,LP112559-2,LOINC
1005810,PhenX - personal and family history of hearing loss protocol 201501,LP112561-8,LOINC
1005811,PhenX domain - Social environments,LP112562-6,LOINC
1005813,PhenX - childhood maltreatment protocol 210101,LP112564-2,LOINC
1005815,PhenX - child-reported parental education attainment protocol 210201,LP112566-7,LOINC
1005817,PhenX - discrimination protocol 210301,LP112568-3,LOINC
1005819,PhenX - family conflict - intimate-relationship protocol 210401,LP112570-9,LOINC
1005820,PhenX - family conflict - parent - child protocol 210402,LP112571-7,LOINC
1005822,PhenX - family control and organization protocol 210501,LP112573-3,LOINC
1005828,PhenX - neighborhood collective efficacy - community cohesion and informal social control protocol 210801,LP112579-0,LOINC
1005830,PhenX - neighborhood safety protocol 210901,LP112581-6,LOINC
1005832,PhenX - school social environment protocol 211001,LP112583-2,LOINC
1005834,PhenX - social networks protocol 211101,LP112585-7,LOINC
1005836,PhenX - job strain protocol 211201,LP112587-3,LOINC
1005838,PhenX - neighborhood concentrated disadvantage protocol 211301,LP112589-9,LOINC
1005840,PhenX - race - ethnic residential segregation protocol 211401,LP112591-5,LOINC
1005842,PhenX - life events - child protocol 211501,LP112593-1,LOINC
1005843,PhenX - life events - adult protocol 211502,LP112594-9,LOINC
1005846,PhenX - respiratory - pulse oximetry - rest,LP113315-8,LOINC
1005847,"PhenX - personal medical history of allergies, infectious diseases, and immunizations - adult protocol 161602",LP113317-4,LOINC
1005854,PhenX - birthplace of grandparents protocol 010401,LP113324-0,LOINC
1005856,PhenX - current address protocol 010801,LP113326-5,LOINC
1005858,PhenX - current marital status protocol 010901,LP113328-1,LOINC
1005860,PhenX - current educational attainment protocol 011001,LP113330-7,LOINC
1005862,PhenX - annual family income protocol 011101,LP113332-3,LOINC
1005864,PhenX - years living in the U.S. protocol 011201,LP113334-9,LOINC
1005866,PhenX - current employment status protocol 011301,LP113336-4,LOINC
1005868,PhenX - household roster-relationships protocol 011401,LP113338-0,LOINC
1005870,PhenX - health insurance coverage protocol 011501,LP113340-6,LOINC
1005871,PhenX domain - Speech and hearing,LP113341-4,LOINC
37074713,TOP2A gene 17q21-22 deletion+duplication,LP113344-8,LOINC
1005872,TOP2A,LP113405-7,LOINC
1005873,PhenX - reproductive history - male protocol 101302,LP113406-5,LOINC
1176651,Mycobacterium tuberculosis inhA gene isoniazid low level resistance mutation,LP113418-0,LOINC
1005874,PhenX - total dietary intake protocol 051201,LP113419-8,LOINC
37070126,Mycogone perniciosa IgG,LP113421-4,LOINC
37040468,Mycogone perniciosa Ab,LP113422-2,LOINC
37029544,Mycogone perniciosa,LP113423-0,LOINC
37054745,Chub Mackerel (Scomber japonicus) IgG,LP113457-8,LOINC
37065551,Chub Mackerel (Scomber japonicus) Ab,LP113458-6,LOINC
37023328,Parmesan Cheese IgG,LP113459-4,LOINC
37065385,Parmesan Cheese Ab,LP113460-2,LOINC
37058098,Venison IgG,LP113461-0,LOINC
37066302,Venison Ab,LP113462-8,LOINC
37073463,Duck meat IgG,LP113463-6,LOINC
37043141,Duck meat Ab,LP113464-4,LOINC
37022387,Rhubarb (Rheum spp) Ab,LP113465-1,LOINC
37074035,Flax (Linum usitatissimum) IgG,LP113466-9,LOINC
37065760,Flax (Linum usitatissimum) Ab,LP113467-7,LOINC
37044214,Pistachio (Pistacia vera) IgG,LP113468-5,LOINC
37069093,Pistachio (Pistacia vera) Ab,LP113469-3,LOINC
37044870,Blackberry (Rubus fruticosus) IgG,LP113470-1,LOINC
37036841,Blackberry (Rubus fruticosus) Ab,LP113471-9,LOINC
37029205,Rabbit IgG,LP113472-7,LOINC
37025757,Poppy Seed (Papaver somniferum) IgG,LP113474-3,LOINC
37065863,Poppy Seed (Papaver somniferum) Ab,LP113475-0,LOINC
37054382,Eel (Anguilla anguilla) IgG,LP113480-0,LOINC
37038962,Eel (Anguilla anguilla) Ab,LP113481-8,LOINC
37070820,Cumin (Cuminum cyminum) IgG,LP113482-6,LOINC
37078675,Cumin (Cuminum cyminum) Ab,LP113483-4,LOINC
37031230,Fennel Fresh (Foeniculum vulgare fresh) IgG,LP113484-2,LOINC
37031764,Fennel Fresh (Foeniculum vulgare fresh) Ab,LP113485-9,LOINC
37025893,Dates (Phoenix dactylifera) IgG,LP113486-7,LOINC
37045379,Dates (Phoenix dactylifera) Ab,LP113487-5,LOINC
37056647,Papaya (Carica papaya) IgG,LP113488-3,LOINC
37077504,Papaya (Carica papaya) Ab,LP113489-1,LOINC
37028767,Chestnut (Castanea sativa) IgG,LP113490-9,LOINC
37023788,Chestnut (Castanea sativa) Ab,LP113491-7,LOINC
37045976,Sardine (Sardina pilchardus) IgG,LP113492-5,LOINC
37053140,Sardine (Sardina pilchardus) Ab,LP113493-3,LOINC
37067669,Chick Pea (Cicer arietinus) IgG,LP113494-1,LOINC
37072962,Chick Pea (Cicer arietinus) Ab,LP113495-8,LOINC
37074567,Allspice (Pimenta dioica) IgG,LP113496-6,LOINC
37053547,Allspice (Pimenta dioica) Ab,LP113497-4,LOINC
37042300,Crawfish (Astacus astacus) IgG,LP113498-2,LOINC
37043324,Crawfish (Astacus astacus) Ab,LP113499-0,LOINC
37049582,Wine Vinegar IgG,LP113500-5,LOINC
37074845,Wine vinegar Ab,LP113502-1,LOINC
37031879,"Bass, Black (Micropterus salmoides) IgG",LP113503-9,LOINC
37040546,"Bass, Black (Micropterus salmoides) Ab",LP113504-7,LOINC
37046810,Catfish (Ictalurus punctatus) IgG,LP113505-4,LOINC
37046173,Catfish (Ictalurus punctatus) Ab,LP113506-2,LOINC
37045590,Chicory (Cichorium intybus) Ab,LP113508-8,LOINC
37056045,Gum arabic IgG,LP113509-6,LOINC
37024709,Gum arabic Ab,LP113510-4,LOINC
37037661,Karaya gum IgG,LP113511-2,LOINC
37055413,Karaya gum Ab,LP113512-0,LOINC
37047434,Okra (Abelmoschus esculentus) IgG,LP113513-8,LOINC
37050763,Okra (Abelmoschus esculentus) Ab,LP113514-6,LOINC
37027952,Parsnip (Pastinaca sativa) IgG,LP113515-3,LOINC
37076854,Parsnip (Pastinaca sativa) Ab,LP113516-1,LOINC
37044602,Food Allergen Mix 46 (Cashew+Pecan or Hickory nut+Chestnut+Walnut+Pistachio) IgG,LP113517-9,LOINC
37069330,Food Allergen Mix 46 (Cashew+Pecan or Hickory nut+Chestnut+Walnut+Pistachio) Ab,LP113518-7,LOINC
37046114,Cultivated Rye (Secale cereale pollen) IgG,LP113519-5,LOINC
37060994,Cultivated Rye (Secale cereale pollen) Ab,LP113520-3,LOINC
37061077,Cultivated Wheat (Triticum aestivum pollen) IgG,LP113521-1,LOINC
37038613,Cultivated Wheat (Triticum aestivum pollen) Ab,LP113522-9,LOINC
37033520,Castor bean (Ricinus communis) IgG,LP113523-7,LOINC
37028249,Castor bean (Ricinus communis) Ab,LP113524-5,LOINC
37077869,Paecilomyces sp IgG,LP113525-2,LOINC
37066647,Penicillium brevicompactum IgG,LP113527-8,LOINC
37059058,Penicillium brevicompactum Ab,LP113528-6,LOINC
37025452,Trichophyton mentagrophytes IgG,LP113533-6,LOINC
37069100,Trichophyton mentagrophytes Ab,LP113534-4,LOINC
40778850,Aspergillus amstelodami IgG,LP113535-1,LOINC
37051631,Helminthosporium interseminatum IgG,LP113537-7,LOINC
37069455,Helminthosporium interseminatum Ab,LP113538-5,LOINC
37058464,Neurospora sitophila IgG,LP113539-3,LOINC
37052661,Neurospora sitophila Ab,LP113540-1,LOINC
37046996,Mucor plumbeus IgG,LP113541-9,LOINC
37072596,Mucor plumbeus Ab,LP113542-7,LOINC
37050506,Spondylocladium sp IgG,LP113543-5,LOINC
37055640,Spondylocladium sp Ab,LP113544-3,LOINC
37078441,Epidermophyton floccosum IgG,LP113545-0,LOINC
37056955,Epidermophyton floccosum Ab,LP113546-8,LOINC
37072991,Algae IgG,LP113547-6,LOINC
37029634,Algae Ab,LP113548-4,LOINC
37064489,Pigweed rough IgG,LP113549-2,LOINC
37066199,Pigweed rough Ab,LP113550-0,LOINC
37045875,Sunflower Pollen (Helianthus annuus pollen) IgG,LP113551-8,LOINC
37069409,Sunflower Pollen (Helianthus annuus pollen) Ab,LP113552-6,LOINC
37051972,Red Beet IgG,LP113553-4,LOINC
37030563,Red Beet Ab,LP113554-2,LOINC
37033937,Rhubarb (Rheum spp) IgG,LP113603-7,LOINC
37045686,Liver kidney microsomal 2 Ab,LP113605-2,LOINC
37031815,Mitochondria M5 Ab,LP113606-0,LOINC
37031646,Liver kidney microsomal 2,LP113607-8,LOINC
37056787,Mitochondria M5,LP113608-6,LOINC
40795416,DNA double strand IgM,LP113682-1,LOINC
37052427,Ribosomal IgG,LP113683-9,LOINC
40782244,Influenza virus A neuraminidase RNA,LP113692-0,LOINC
37025931,Parainfluenza virus 1+2+3 RNA,LP113693-8,LOINC
37053335,Chronic urticaria index,LP113694-6,LOINC
1177056,Carbapenem resistance genes,LP113695-3,LOINC
37078508,Fusarium roseum,LP113696-1,LOINC
37064271,Pompe disease newborn screening panel,LP113710-0,LOINC
1005876,Pompe disease newborn screening comment/discussion,LP113712-6,LOINC
1004078,Indexing - Indication,LP113722-5,LOINC
37078617,Gliadin peptide+tissue transglutaminase IgA+IgG,LP113723-3,LOINC
37075747,Bacterial enterohemolysin ehlyA gene,LP113733-2,LOINC
37050569,Bacterial heat-labile enterotoxin LT gene,LP113734-0,LOINC
37058915,Bacterial heat-stable enterotoxin ST gene,LP113735-7,LOINC
37061215,Bacterial beta-glucuronidase uidA gene,LP113738-1,LOINC
37069428,Human coronavirus RNA panel,LP113746-4,LOINC
37067976,Influenza virus A polymerase A RNA,LP113773-8,LOINC
37036982,Influenza virus A polymerase B2 RNA,LP113774-6,LOINC
37034205,Influenza virus A polymerase RNA,LP113775-3,LOINC
37064779,Influenza virus A matrix protein RNA,LP113776-1,LOINC
37075364,Influenza virus A nucleoprotein RNA,LP113777-9,LOINC
37025907,Influenza virus A non-structural protein RNA,LP113778-7,LOINC
37025669,Paper Wasp (Polistes spp) recombinant (rPol d) 5,LP113779-5,LOINC
37072983,Dermatophagoides pteronyssinus native (nDer p) 1,LP113780-3,LOINC
37053392,Dermatophagoides pteronyssinus recombinant (rDer p) 10,LP113783-7,LOINC
37057163,Codfish (Gadus morhua) recombinant (rGad c) 1,LP113784-5,LOINC
37025834,Soybean (Glycine max) Ab recombinant (rGly m) 4,LP113785-2,LOINC
37041442,Peanut (Arachis hypogaea) recombinant (rAra h) 8,LP113786-0,LOINC
37052684,CD3+CD5- cells,LP113787-8,LOINC
37064084,CD3+CD5+ cells,LP113788-6,LOINC
37032846,Pseudomonas aeruginosa.multidrug resistant isolate,LP113789-4,LOINC
1005877,Computer generated recommendation,LP113820-7,LOINC
37040148,Nut allergen panel,LP113821-5,LOINC
42870690,Epithelial cells.ciliated,LP113822-3,LOINC
1005878,Birthplace,LP113833-0,LOINC
1005879,Mother birthplace,LP113834-8,LOINC
1005880,Maternal grandmother birthplace,LP113836-3,LOINC
1003944,Maternal grandfather birthplace,LP113837-1,LOINC
1005881,Paternal grandmother birthplace,LP113838-9,LOINC
1005882,Paternal grandfather birthplace,LP113839-7,LOINC
1005883,Current street number,LP113840-5,LOINC
1005884,Current street name,LP113841-3,LOINC
1005885,Current apartment number,LP113842-1,LOINC
1005886,Current city,LP113843-9,LOINC
1005887,Current state,LP113844-7,LOINC
1005888,Current zip code,LP113845-4,LOINC
1005889,What is the highest grade or level of school you have completed or the highest degree you have received,LP113847-0,LOINC
1005890,"What was your best estimate of the total income of all family members from all sources, before taxes, in last year",LP113848-8,LOINC
1005891,"Was your total family income from all sources less than 50,000 dollars or 50,000 dollars or more",LP113849-6,LOINC
1005892,"Was your total family income from all sources less than 35,000 dollars or 35,000 dollars or more",LP113850-4,LOINC
1005893,Was your total family income from all sources less than poverty threshold or more,LP113851-2,LOINC
1005894,"Was your total family income from all sources less than 100,000 dollars or 100,000 dollars or more",LP113852-0,LOINC
1005895,"Was your total family income from all sources less than 75,000 dollars or 75,000 dollars or more",LP113853-8,LOINC
1005896,"Are you working now, looking for work, retired, keeping house, a student, or what",LP113854-6,LOINC
1005897,How many people are living or staying at this address,LP113855-3,LOINC
1005900,What are person initials,LP113906-4,LOINC
1005901,DXA instrument make and model name,LP113908-0,LOINC
1005902,Pompe disease,LP113909-8,LOINC
1005903,Niemann Pick disease A/B,LP113910-6,LOINC
1005904,Fabry disease,LP113911-4,LOINC
1005906,PhenX - body composition by dual-energy x-ray absorptiometry protocol 020301,LP113913-0,LOINC
1005908,PhenX - body image protocol 020401,LP113915-5,LOINC
1005909,Gaucher disease,LP113916-3,LOINC
1005910,Krabbe disease,LP113917-1,LOINC
37054370,Calcium magnesium phosphate,LP113962-7,LOINC
44817302,Succinylaminoimidazole carboxamide riboside,LP113963-5,LOINC
37050928,Pituitary Ab,LP113966-8,LOINC
37078681,HLA-DQB1*06:02,LP113969-2,LOINC
37055520,Muscle specific receptor tyrosine kinase IgG,LP113980-9,LOINC
36206348,Staphylococcus sp.coagulase negative,LP113988-2,LOINC
1005912,Was there ever a time when two or more of these problems occurred together,LP114004-7,LOINC
1005913,"At what age did you begin to drink regularly - that is, drinking at least once a month for 6 months or more",LP114005-4,LOINC
1005914,"How old were you the first time you got drunk, that is, your speech was slurred or you were unsteady on your feet",LP114006-2,LOINC
1005915,"In your lifetime, what is the largest number of drinks you have ever had in a 24 hour period, including all types of alcohol",LP114007-0,LOINC
1005916,"Have you ever taken a drink to keep from having any of these problems, or to make them go away",LP114008-8,LOINC
1005917,Have you ever smoked part or all of a cigarette,LP114009-6,LOINC
1005919,"Do you now smoke cigarettes every day, some days, or not at all",LP114011-2,LOINC
1005920,Has there ever been a period in your life when you smoked cigarettes every day for at least 30 days,LP114012-0,LOINC
